fecha,anio,mes,pct_ext_servicio,pct_ext_cortes2025,pct_ext_cubo,celdas,ha,grande,calendario
2026-06-03,2026,6,0.5058873086875414,0.3171323691653461,0.5020761037450103,23,465.0,1,0.1387096774193548
2026-06-04,2026,6,0.4378873889234349,0.2818285760134796,0.43387559424708644,5,45.0,1,0.14193548387096772
2026-06-05,2026,6,0.4553386957655507,0.293863960042525,0.4515274908230197,29,1049.0,1,0.15161290322580642
2026-06-06,2026,6,0.14121517260746594,0.07281407337572463,0.13920927526929172,7,26.0,1,0.15483870967741933
2026-06-07,2026,6,0.4533327984273765,0.3073034722082924,0.45072513188775,3,47.0,0,0.15806451612903225
2026-06-08,2026,6,0.24913244940123966,0.1476340440896235,0.24672537259543056,82,4599.0,1,0.15806451612903225
2026-06-09,2026,6,0.5973562273082864,0.36828275128878907,0.591940304495216,10,229.0,1,0.16129032258064516
2026-06-10,2026,6,0.9215092371572423,0.591940304495216,0.9134856478045453,12,111.0,1,0.16774193548387095
2026-06-11,2026,6,1.1030429462620104,0.7656510139811045,1.0970252542474876,15,81.0,1,0.16774193548387095
2026-06-12,2026,6,2.259442761719455,1.6683048161595089,2.246203839287505,18,376.0,1,0.16774193548387095
2026-06-13,2026,6,2.179808637393938,1.5756323591358594,2.165967945760536,31,688.0,1,0.16774193548387098
2026-06-14,2026,6,0.8496981124506048,0.5793031512647183,0.8418751128317252,25,436.0,1,0.17096774193548386
2026-06-15,2026,6,0.6444948147553808,0.3885423144043488,0.6390788919423104,7,84.0,1,0.1709677419354838
2026-06-16,2026,6,0.5333681022205283,0.3420054961587066,0.527952179407458,5,17.0,1,0.16774193548387092
2026-06-17,2026,6,0.5766954847250918,0.36407036687862315,0.5714801516458388,9,79.0,1,0.17419354838709675
2026-06-18,2026,6,0.6521172246404429,0.41140954405953506,0.6475036607626422,9,38.0,1,0.18064516129032251
2026-06-19,2026,6,0.7203177341383667,0.4876336429101559,0.7155035805267487,6,20.0,1,0.1870967741935483
2026-06-20,2026,6,0.7816981926864983,0.5427958197099473,0.7774858082763324,13,280.0,1,0.19032258064516122
2026-06-21,2026,6,1.2500752211501815,0.8811907006599402,1.2432551702003891,26,247.0,1,0.19999999999999996
2026-06-22,2026,6,1.4326118789240367,1.0210017451306843,1.4243876998375222,10,66.0,1,0.20967741935483866
2026-06-23,2026,6,1.8307825005516218,1.3030309108779812,1.8183459370549415,13,162.0,1,0.21290322580645157
2026-06-24,2026,6,1.6362104587487212,1.2284115298979,1.6289892283312941,27,258.0,1,0.2064516129032258
2026-06-25,2026,6,0.6483060196979119,0.4822177200970854,0.6446954044891983,134,6077.0,1,0.22580645161290322
2026-06-26,2026,6,0.3811204942531041,0.2599642950273805,0.3791145969149299,22,617.0,1,0.22903225806451613
2026-06-27,2026,6,0.26558080757426833,0.1735101197520711,0.2633743205022767,1,5.0,0,0.23225806451612901
2026-06-28,2026,6,0.1199526608228191,0.0647904840230277,0.11874912241991455,8,223.0,1,0.24516129032258063
2026-06-29,2026,6,0.3315748300002006,0.2589613463582934,0.3299701121296612,11,397.0,1,0.25161290322580643
2026-06-30,2026,6,0.7295448618939683,0.5528253064008184,0.7259342466852546,61,2962.0,1,0.26129032258064516
2026-07-01,2026,7,1.3696267025053657,0.9540047740356649,1.359797805548312,26,465.0,1,0.27419354838709675
2026-07-02,2026,7,2.4867109301345955,1.8584638838184262,2.4734720077026457,25,302.0,1,0.27419354838709675
2026-07-03,2026,7,2.0995727438669687,1.532304976631296,2.085531462499749,58,2208.0,1,0.2806451612903225
2026-07-04,2026,7,1.8101217579684272,1.3070427055543297,1.7980863739393818,46,798.0,1,0.30322580645161284
2026-07-05,2026,7,2.203478225984394,1.6165526648346138,2.1894369446171744,31,426.0,1,0.30322580645161284
2026-07-06,2026,7,2.5408701582653,1.80911880929934,2.5220147232864623,62,1662.0,1,0.3064516129032258
2026-07-07,2026,7,1.8827352416103345,1.3499689085912583,1.8713016267827414,41,863.0,1,0.3258064516129032
2026-07-08,2026,7,2.4169057027661323,1.7629831705213328,2.400056165125469,78,1724.0,1,0.33225806451612905
2026-07-09,2026,7,2.7486811225001504,2.0163280043327383,2.736645738471105,111,5623.0,1,0.3548387096774194
2026-07-10,2026,7,1.0942169979740437,0.7369666820452129,1.0873969470242513,36,659.0,1,0.3645161290322581
2026-07-11,2026,7,2.426734599723186,1.9463221872304575,2.4173068822337673,22,263.0,1,0.3741935483870968
2026-07-12,2026,7,1.7850480412412493,1.3959039576354482,1.776823862154735,38,548.0,1,0.3870967741935484
2026-07-13,2026,7,0.8591258299400236,0.6208252261649249,0.854512266062223,20,308.0,1,0.39354838709677414
2026-07-14,2026,7,0.9367540569273665,0.6565301987844262,0.9307363649128437,6,32.0,1,0.396774193548387
2026-07-15,2026,7,0.8480933945800654,0.5522235371993661,0.8420757025655426,229,15907.0,1,0.4032258064516128
2026-07-16,2026,7,0.25876075662447595,0.13078450644895995,0.2557519106172146,483,34469.0,1,0.40967741935483865
2026-07-17,2026,7,0.30890819007883175,0.16388181252883477,0.30670170300684013,7,82.0,1,0.4193548387096773
2026-07-18,2026,7,0.28463683228692355,0.15846588971576434,0.2818285760134796,14,159.0,1,0.4225806451612902
2026-07-19,2026,7,0.4084006980522737,0.2667843459771729,0.40398772390829035,0,0.0,0,0.4322580645161289
2026-07-20,2026,7,0.5570376908109843,0.3785128277134776,0.5528253064008184,64,3511.0,1,0.4419354838709676
2026-07-21,2026,7,0.9185003911499809,0.6336629691292399,0.9102762120634665,155,7417.0,1,0.4548387096774192
2026-07-22,2026,7,0.8815918801275751,0.6111969189416886,0.8773794957174091,670,45905.0,1,0.46774193548387083
2026-07-23,2026,7,1.3449541652458228,0.9784767215613905,1.3363288066916734,333,21348.0,1,0.47096774193548374
2026-07-24,2026,7,1.2691312458628368,0.8192084729103565,1.2558923234308867,62,1999.0,1,0.47096774193548374
2026-07-25,2026,7,0.730347220829238,0.49184602732032173,0.7253324774838024,154,9417.0,1,0.48709677419354824
2026-07-26,2026,7,0.6246364311074559,0.4318696969089122,0.6188193288267506,2,7.0,0,0.4870967741935483
2026-07-27,2026,7,1.1018394078591058,0.796742422722805,1.0956211261107656,18,340.0,1,0.4838709677419354
2026-07-28,2026,7,2.3918319860389543,1.8686939602431147,2.3810001404128136,12,260.0,1,0.4870967741935483
2026-07-29,2026,7,2.1396906906304536,1.7158445830742381,2.1296612039395826,225,13067.0,1,0.4806451612903225
2026-07-30,2026,7,2.216315968948709,1.7326941207149018,2.2060858925240208,43,1333.0,1,0.47741935483870956
2026-07-31,2026,7,1.6747236876416665,1.31947926905101,1.6642930214831604,35,615.0,1,0.4741935483870967
2026-08-01,2026,8,3.214851663891842,2.7167873548231802,3.2056245361362405,49,1358.0,1,0.4709677419354838
2026-08-02,2026,8,3.682225743686438,3.1753354863298098,3.669789180189758,12,98.0,1,0.4709677419354838
2026-08-03,2026,8,3.2060257156038756,2.7444687380899846,3.196798587848274,3,27.0,0,0.4709677419354838
2026-08-04,2026,8,2.37036888452049,1.955549314986059,2.360740577297254,23,449.0,1,0.4516129032258064
2026-08-05,2026,8,2.4654484183499488,2.086534411168836,2.4562212905943475,18,251.0,1,0.4548387096774193
2026-08-06,2026,8,2.8228993240125972,2.4187110103704894,2.813471606523178,0,0.0,0,0.45483870967741924
2026-08-07,2026,8,3.5899544661304232,3.1330110524943335,3.5805267486410046,574,44672.0,1,0.4419354838709677
2026-08-08,2026,8,2.18201512446593,1.8004934507451908,2.175395663249955,48,1553.0,1,0.4516129032258064
2026-08-09,2026,8,1.601508434798307,1.3014261930074418,1.596293101719054,16,223.0,1,0.43870967741935474
2026-08-10,2026,8,2.4672537259543055,2.066876617254729,2.4586283674001566,263,18619.0,1,0.43870967741935474
2026-08-11,2026,8,2.6397608970372897,2.2297554811144766,2.628728461677331,14,83.0,1,0.4387096774193547
2026-08-12,2026,8,2.9837722905341706,2.576374541150984,2.9767516498505606,24,281.0,1,0.43870967741935474
2026-08-13,2026,8,2.9615068300804364,2.5390648506609432,2.9538844201953744,5,95.0,1,0.4419354838709676
2026-08-14,2026,8,2.5775780795538883,2.217720097085431,2.572964515676088,21,545.0,1,0.45161290322580633
2026-08-15,2026,8,2.233566686057008,1.9691894168856439,2.2271478145748502,33,616.0,1,0.4483870967741934
2026-08-16,2026,8,2.585401079172768,2.2682687100074217,2.5779792590215234,9,47.0,1,0.43870967741935474
2026-08-17,2026,8,3.230898842597236,2.8104627605159167,3.2212705353739994,11,91.0,1,0.43225806451612897
2026-08-18,2026,8,3.992136882434357,3.542414699215694,3.983110344412573,90,4566.0,1,0.4322580645161289
2026-08-19,2026,8,3.3424267345997234,2.8285158365594847,3.3305919403044952,9,296.0,1,0.4161290322580644
2026-08-20,2026,8,1.6809419693900067,1.454074980442501,1.6747236876416665,0,0.0,0,0.4032258064516128
2026-08-21,2026,8,2.18903576514954,1.965979981144565,2.182616893667382,15,633.0,1,0.3999999999999999
2026-08-22,2026,8,2.622911359396626,2.3364692195053456,2.6168936673821035,4,35.0,0,0.3935483870967741
2026-08-23,2026,8,2.343690449922773,1.998676107756805,2.336068040037711,2,18.0,0,0.3935483870967741
2026-08-24,2026,8,0.374902212504764,0.25414719274667524,0.3724951356989549,12,323.0,1,0.4064516129032257
2026-08-25,2026,8,0.5638577417607766,0.4453092090746796,0.560648306019698,12,96.0,1,0.39677419354838706
2026-08-26,2026,8,0.5301586664794495,0.35002908551140355,0.5247427436663792,12,144.0,1,0.39032258064516123
2026-08-27,2026,8,0.15304996690269393,0.08906184181493591,0.15224760796742423,1,1.0,0,0.3870967741935483
2026-08-28,2026,8,0.4671734900607787,0.3073034722082924,0.4629611056506128,0,0.0,0,0.38064516129032255
2026-08-29,2026,8,0.3947605961526889,0.24411770605580407,0.3929552885483321,0,0.0,0,0.38064516129032255
2026-08-30,2026,8,0.3564479569935611,0.20259563115559745,0.35363970072011713,0,0.0,0,0.38387096774193546
2026-08-31,2026,8,0.6007662527831825,0.35263675205103,0.5963532786391993,0,0.0,0,0.3806451612903226
